Borough,tractID,pop2010,popDens2010
Queens,006201,"5,128",117.1
Queens,006202,"6,253",52.3
Queens,006300,"5,949",21.9
Queens,006501,"3,676",113.3
Queens,006502,"3,853",133.5
Queens,006900,"4,611",101.7
Queens,007100,"3,963",88.4
Queens,007300,"4,231",82.2
Queens,007500,"4,116",121.0
Queens,007700,"1,478",128.9
Queens,007900,"3,493",47.2
Queens,008100,"1,188",88.1
Queens,008300,"2,950",43.1
Queens,008500,"1,270",62.4
Queens,008600,"2,811",18.8
Queens,008700,"4,582",34.9
Queens,008800,"3,095",70.1
Queens,009100,"2,796",28.1
Queens,009400,"2,834",58.9
Queens,009500,"2,289",66.0
Queens,009600,"3,135",56.3
Queens,009700,"3,580",61.4
Queens,009800,"2,688",71.8
Queens,009900,3,80.1
Queens,010000,"3,571",0.0
Queens,010100,"2,552",64.7
Queens,010200,"2,677",59.8
Queens,010300,"3,934",50.7
Queens,010400,"3,147",56.0
Queens,010500,"4,244",68.3
Queens,010600,"3,427",86.8
Queens,010701,0,80.2
Queens,010800,"2,980",0.0
Queens,011000,"3,075",76.5
Queens,011100,"3,050",75.4
Queens,011200,"2,358",81.9
Queens,011300,"4,234",50.4
Queens,011400,"1,330",95.9
Queens,011500,"2,325",44.3
Queens,011600,"2,178",50.7
Queens,011700,"3,848",63.1
Queens,011800,"2,628",73.1
Queens,011900,"1,701",65.8
Queens,012000,"2,487",61.7
Queens,012100,"2,064",68.5
Queens,012200,"2,971",60.6
Queens,012301,"2,910",58.3
Queens,012400,"2,914",19.9
Queens,012500,"1,662",60.4
Queens,012601,"2,413",41.6
Queens,012602,"2,578",66.4
Queens,012800,"2,030",70.9
Queens,013000,"1,745",51.4
Queens,013200,"1,772",37.0
Queens,013400,"5,474",37.3
Queens,013500,"1,411",117.2
Queens,013600,"1,972",42.0
Queens,013700,"1,579",53.2
Queens,013800,"3,604",31.7
Queens,014000,"3,705",85.6
Queens,014100,"1,621",67.2
Queens,014201,"4,348",38.5
Queens,014202,"2,838",84.4
Queens,014300,"4,065",18.6
Queens,014400,"2,109",120.4
Queens,014500,"2,246",38.4
Queens,014700,"3,054",71.2
Queens,014800,"2,265",83.5
Queens,014900,"2,674",55.9
Queens,015000,"2,458",101.6
Queens,015100,"2,794",67.6
Queens,015200,"2,721",84.7
Queens,015300,"2,145",58.0
Queens,015400,"2,333",71.5
Queens,015500,"2,251",63.0
Queens,015600,"3,218",61.7
Queens,015700,"1,543",62.1
Queens,015801,"3,737",48.6
Queens,015802,"4,398",50.2
Queens,015900,"4,136",64.1
Queens,016100,"2,377",98.6
Queens,016300,"4,382",89.3
Queens,016400,"3,313",81.3
Queens,016600,"3,278",67.1
Queens,016800,"2,684",65.6
Queens,016900,"5,539",51.4
Queens,017000,"2,600",97.6
Queens,017100,8,47.7
Queens,017200,"2,101",0.0
Queens,017400,"2,244",44.1
Queens,017600,"2,143",47.2
Queens,017800,"1,925",45.2
Queens,017900,"1,054",40.9
Queens,018000,"1,090",9.1
Queens,018101,"4,090",30.9
Queens,018102,"3,928",168.5
Queens,018200,"2,267",164.8
Queens,018300,"6,031",35.8
Queens,018401,"2,054",113.9
Queens,018402,"2,223",41.7
Queens,018501,"3,611",42.3
Queens,018502,"3,633",148.3
Queens,018600,"1,623",149.4
Queens,018700,"3,088",36.8
Queens,018800,"1,236",51.5
Queens,018900,"3,492",28.3
Queens,019000,"1,969",64.9
Queens,019200,"1,914",42.4
Queens,019400,"2,628",38.9
Queens,019600,"2,643",35.3
Queens,019800,"2,930",48.0
Queens,019900,"1,028",57.0
Queens,020200,"1,387",2.7
Queens,020400,"2,098",38.3
Queens,020500,"1,202",29.6
Queens,020600,"1,712",8.2
Queens,020800,"2,539",45.1
Queens,021200,"2,754",19.4
Queens,021400,"6,194",47.9
Queens,021600,"4,016",66.8
Queens,021900,7,24.6
Queens,022001,"6,074",0.0
Queens,022002,"5,569",61.8
Queens,022900,27,74.5
Queens,023000,"1,795",0.1
Queens,023200,"5,090",43.4
Queens,023500,"8,278",63.4
Queens,023600,"2,638",128.9
Queens,023800,"5,101",60.6
Queens,024000,"5,464",131.6
Queens,024300,"5,440",82.0
Queens,024500,"4,942",40.6
Queens,024600,0,73.8
Queens,024700,"1,509",0.0
Queens,024900,"5,546",67.8
Queens,025100,"5,720",115.5
Queens,025301,"4,591",97.7
Queens,025302,"2,876",145.8
Queens,025400,"8,207",114.0
Queens,025500,"1,507",52.2
Queens,025700,"1,542",27.9
Queens,025800,"1,978",41.4
Queens,025900,"3,516",37.7
Queens,026000,"2,339",76.0
Queens,026100,"7,414",53.1
Queens,026200,"1,465",135.0
Queens,026300,"6,220",41.3
Queens,026400,"2,257",126.7
Queens,026500,"4,494",35.9
Queens,026600,"1,755",97.5
Queens,026700,"6,002",41.1
Queens,026901,"5,304",115.5
Queens,026902,"4,444",188.0
Queens,027000,"1,647",230.3
Queens,027100,"8,726",36.0
Queens,027200,"1,846",254.3
Queens,027300,"8,631",48.6
Queens,027400,"1,735",163.7
Queens,027500,"6,887",48.9
Queens,027600,"1,165",156.9
Queens,027700,"8,757",29.7
Queens,027800,"2,256",202.6
Queens,027900,"6,317",51.7
Queens,028000,"1,551",144.3
Queens,028100,"5,722",37.8
Queens,028200,"1,545",132.7
Queens,028300,"7,415",34.1
Queens,028400,"3,438",168.9
Queens,028500,"4,729",32.5
Queens,028700,"6,232",121.5
Queens,028800,"4,230",128.7
Queens,028900,"5,176",26.9
Queens,029100,"7,039",121.6
Queens,029300,"1,351",109.4
Queens,029400,"6,664",35.9
Queens,029500,"3,670",25.3
Queens,029700,"2,162",81.6
Queens,029900,0,16.7
Queens,030600,"4,213",0.0
Queens,030902,"7,992",12.7
Queens,030903,"6,743",79.2
Queens,030904,"3,712",77.6
Queens,031700,"6,151",37.2
Queens,032000,"4,645",36.0
Queens,032700,"4,255",18.2
Queens,032800,"2,409",114.1
Queens,032900,"4,018",26.5
Queens,033000,"6,170",37.2
Queens,033100,0,30.5
Queens,033401,"3,128",0.0
Queens,033402,"12,575",22.6
Queens,033700,"3,619",67.2
Queens,033900,"3,400",97.1
Queens,034700,"3,268",91.2
Queens,035100,"4,240",34.5
Queens,035200,"2,414",123.2
Queens,035300,"2,690",16.1
Queens,035700,"4,947",70.2
Queens,035800,"3,927",34.9
Queens,036100,"2,426",30.5
Queens,036300,"2,397",62.4
Queens,036500,"3,885",71.9
Queens,036600,"2,592",94.6
Queens,036700,"2,676",28.4
Queens,036800,"2,362",55.4
Queens,037100,"1,597",42.0
Queens,037300,"2,532",38.4
Queens,037500,"3,783",41.9
Queens,037600,"5,598",98.6
Queens,037700,"4,227",29.6
Queens,037900,"6,214",116.5
Queens,038100,"6,808",128.0
Queens,038301,0,98.4
Queens,038302,56,0.0
Queens,038400,"2,333",0.0
Queens,039400,"2,814",31.7
Queens,039800,"1,657",32.8
Queens,039900,"4,132",33.3
Queens,040000,"1,267",98.3
Queens,040100,"7,527",26.2
Queens,040200,"1,368",143.7
Queens,040300,"6,777",25.4
Queens,040400,"3,918",137.2
Queens,040500,"3,303",33.2
Queens,040700,"8,304",103.6
Queens,040900,"5,094",168.1
Queens,041100,"3,947",134.8
Queens,041300,"4,464",115.4
Queens,041400,"4,033",114.0
Queens,041500,"4,278",34.5
Queens,042400,"2,161",101.3
Queens,042600,512,16.9
Queens,042700,"4,604",3.9
Queens,043200,"1,166",109.5
Queens,043400,"1,956",20.1
Queens,043701,"3,381",38.5
Queens,043702,"6,476",91.6
Queens,043900,"4,790",140.9
Queens,044000,"3,669",117.8
Queens,044301,"4,033",39.2
Queens,044302,"5,223",122.6
Queens,044400,"3,236",76.0
Queens,044601,"3,367",14.5
Queens,044602,"4,596",60.8
Queens,044800,"2,571",109.2
Queens,045000,"1,943",50.5
Queens,045200,"1,153",45.9
Queens,045400,"4,773",21.8
Queens,045500,"12,330",84.2
Queens,045600,"1,338",325.2
Queens,045700,"3,355",33.7
Queens,045800,"2,016",90.2
Queens,045900,"3,975",33.5
Queens,046000,"6,006",117.5
Queens,046100,"3,089",109.8
Queens,046200,"7,296",110.8
Queens,046300,"4,284",117.8
Queens,046400,"1,643",108.9
Queens,046500,"4,247",28.0
Queens,046600,"3,058",132.5
Queens,046700,"7,112",51.8
Queens,046800,"3,829",202.7
Queens,046900,"8,570",67.5
Queens,047000,"3,247",229.1
Queens,047100,"4,425",57.3
Queens,047200,"3,760",113.3
Queens,047300,"3,997",29.5
Queens,047500,"4,835",88.7
Queens,047600,"1,326",62.6
Queens,047800,"5,294",9.9
Queens,047900,"5,456",32.8
Queens,048000,"2,506",57.0
Queens,048100,"6,781",44.0
Queens,048200,"1,452",197.2
Queens,048300,"4,047",26.0
Queens,048400,"4,979",72.7
Queens,048500,"4,598",48.3
Queens,048900,"1,486",54.5
Queens,049200,"4,750",17.3
Queens,049301,"2,134",39.7
Queens,049302,"2,811",52.6
Queens,049500,"1,358",41.5
Queens,049600,"3,030",44.6
Queens,049700,"3,021",44.9
Queens,049900,"5,071",61.7
Queens,050000,"4,323",43.3
Queens,050201,"1,410",52.3
Queens,050202,"1,344",34.0
Queens,050400,"1,831",35.6
Queens,050500,"1,657",34.3
Queens,050600,"1,553",58.8
Queens,050700,"3,442",30.5
Queens,050800,"1,837",38.5
Queens,051000,"1,540",33.9
Queens,051100,"2,097",33.7
Queens,051200,"2,619",30.9
Queens,051300,"2,367",28.2
Queens,051500,"2,852",49.5
Queens,051600,"1,866",51.2
Queens,051700,"1,957",41.0
Queens,051800,"1,931",31.5
Queens,052000,"1,521",46.0
Queens,052100,"1,983",35.7
Queens,052200,"1,532",42.1
Queens,052400,"1,739",36.5
Queens,052500,"2,063",35.9
Queens,052600,"1,802",41.3
Queens,052800,"1,442",40.0
Queens,053000,"2,240",32.3
Queens,053100,"3,114",39.4
Queens,053200,"1,675",29.7
Queens,053401,"1,907",35.7
Queens,053500,"1,123",29.7
Queens,053601,"1,577",8.9
Queens,053800,"1,755",33.4
Queens,053900,"4,147",37.5
Queens,054000,"4,222",27.7
Queens,054200,"5,074",32.6
Queens,054500,"3,722",37.9
Queens,054700,"4,643",131.8
Queens,054800,"2,319",143.8
Queens,054900,"5,308",41.6
Queens,055100,"4,573",133.0
Queens,055200,"3,064",119.3
Queens,055300,"2,454",29.9
Queens,055400,"2,303",69.2
Queens,055500,"2,147",42.3
Queens,055600,"2,153",57.8
Queens,055700,"3,915",38.4
Queens,055800,"1,732",66.4
Queens,055900,"1,217",36.4
Queens,056000,"1,647",30.2
Queens,056100,73,31.1
Queens,056200,"1,517",0.1
Queens,056400,"1,783",38.4
Queens,056500,"1,567",38.3
Queens,056600,"1,487",54.0
Queens,056700,"4,574",31.0
Queens,056800,"4,550",58.5
Queens,057700,"3,625",21.7
Queens,057900,"1,592",78.7
Queens,058000,"3,641",94.3
Queens,058100,"2,662",24.5
Queens,058200,"4,490",75.7
Queens,058300,"3,254",32.2
Queens,058500,"4,062",92.0
Queens,058700,"3,296",96.0
Queens,058900,"4,196",92.3
Queens,059000,"1,074",102.7
Queens,059100,"5,826",27.4
Queens,059200,"1,280",116.7
Queens,059300,"3,881",18.3
Queens,059400,"1,537",62.3
Queens,059500,"4,700",28.0
Queens,059600,"1,304",48.2
Queens,059800,"1,643",27.1
Queens,059900,"1,525",32.2
Queens,060000,"1,056",48.6
Queens,060100,"2,111",24.2
Queens,060300,"1,706",55.3
Queens,060600,"1,381",38.1
Queens,060701,25,26.0
Queens,060800,"1,413",0.1
Queens,061000,"1,268",27.0
Queens,061200,"1,597",21.6
Queens,061301,"5,295",24.6
Queens,061302,19,30.0
Queens,061400,"1,234",0.2
Queens,061601,"2,180",19.3
Queens,061602,"1,152",23.4
Queens,061800,"1,583",11.0
Queens,061900,"2,783",26.4
Queens,062000,"1,440",43.7
Queens,062100,"2,746",27.0
Queens,062200,"1,983",42.0
Queens,062300,"1,789",18.3
Queens,062400,1,46.3
Queens,062500,"2,388",0.0
Queens,062600,"2,620",48.6
Queens,062700,"2,879",24.5
Queens,062900,"2,782",74.1
Queens,063000,"1,579",64.7
Queens,063200,"2,134",33.4
Queens,063301,"1,416",29.1
Queens,063302,"1,476",42.6
Queens,063500,"2,513",44.7
Queens,063700,"3,148",53.6
Queens,063800,"3,425",18.4
Queens,063900,"2,747",20.0
Queens,064101,"1,960",43.7
Queens,064102,113,87.7
Queens,064500,"1,979",0.2
Queens,064600,"2,829",26.0
Queens,065000,"2,650",28.4
Queens,065400,"2,788",26.8
Queens,065501,0,17.0
Queens,065600,"4,853",0.0
Queens,065702,"1,675",34.3
Queens,065703,"2,597",46.7
Queens,065900,"1,666",39.3
Queens,066000,"3,233",34.7
Queens,066100,"1,495",33.8
Queens,066300,"2,601",45.4
Queens,066400,"9,612",20.1
Queens,066501,"3,275",14.2
Queens,066701,"2,575",40.4
Queens,066900,"1,706",41.2
Queens,067100,"2,100",43.1
Queens,067700,"1,786",37.1
Queens,067900,"4,094",38.9
Queens,068000,"4,708",65.6
Queens,068200,"1,102",24.8
Queens,068300,"4,210",19.2
Queens,068700,"4,630",69.3
Queens,069000,"3,252",71.1
Queens,069300,"2,883",37.5
Queens,069400,"3,314",87.2
Queens,069500,"2,128",25.7
Queens,069701,"3,616",39.9
Queens,069702,"3,911",113.0
Queens,070300,"2,010",35.7
Queens,070700,"2,303",33.8
Queens,070900,"2,483",42.1
Queens,071100,"5,272",45.9
Queens,071303,"4,973",56.8
Queens,071304,"6,136",139.2
Queens,071305,"4,871",153.1
Queens,071306,"5,811",148.8
Queens,071600,0,137.6
Queens,071701,"5,161",0.0
Queens,071702,"3,921",102.8
Queens,071900,"2,630",73.9
Queens,072100,"4,963",67.1
Queens,072300,"2,127",118.1
Queens,072900,"1,363",18.3
Queens,073100,"1,515",28.6
Queens,073700,"2,042",32.3
Queens,073900,"5,028",39.2
Queens,074100,"3,015",90.3
Queens,074300,"4,221",71.0
Queens,074500,"3,571",88.3
Queens,074700,"3,386",86.5
Queens,074900,"1,453",46.5
Queens,075701,"4,678",16.4
Queens,075702,"4,481",96.0
Queens,076901,"4,056",51.0
Queens,076902,"1,371",90.5
Queens,077300,"2,234",53.6
Queens,077500,"2,273",32.1
Queens,077902,"5,263",40.8
Queens,077903,"2,972",37.6
Queens,077904,"6,155",44.7
Queens,077905,"2,455",65.2
Queens,077906,"3,633",36.1
Queens,077907,"3,193",51.3
Queens,077908,"3,755",60.6
Queens,078800,"1,818",75.4
Queens,079000,"2,549",38.2
Queens,079200,"2,280",39.6
Queens,079300,1,25.7
Queens,079701,"7,055",0.0
Queens,079702,"4,502",256.5
Queens,079900,"3,425",63.0
Queens,080301,"4,382",48.4
Queens,080302,"3,504",54.8
Queens,080900,"6,850",32.4
Queens,081400,"3,543",27.5
Queens,081800,"3,478",39.0
Queens,083700,"5,388",37.4
Queens,083800,"4,970",28.1
Queens,084000,"6,478",40.6
Queens,084500,"5,318",46.1
Queens,084601,"2,730",114.3
Queens,084602,"1,053",33.2
Queens,084900,"7,642",5.9
Queens,085300,"5,764",102.0
Queens,085500,"6,649",119.5
Queens,085700,"5,953",206.2
Queens,085900,"5,873",181.8
Queens,086100,"2,370",162.6
Queens,086300,"7,277",64.5
Queens,086400,"2,634",204.3
Queens,086500,"4,514",9.7
Queens,086900,"2,131",116.5
Queens,087100,"1,752",14.9
Queens,088400,"7,337",16.9
Queens,088901,"10,266",19.1
Queens,089200,"7,430",66.7
Queens,090700,"1,355",10.5
Queens,091601,"4,079",2.6
Queens,091602,0,5.1
Queens,091800,17,0.0
Queens,091900,"5,766",0.1
Queens,092200,"2,206",55.0
Queens,092500,"3,681",13.2
Queens,092800,"3,246",47.7
Queens,092900,"6,496",17.2
Queens,093401,"3,789",28.6
Queens,093402,"3,657",28.5
Queens,093800,"5,218",38.4
Queens,093900,"4,400",25.5
Queens,094201,"3,380",27.4
Queens,094202,"4,700",36.8
Queens,094203,"5,369",24.7
Queens,094500,"3,971",45.7
Queens,094700,"2,577",10.5
Queens,095400,"5,368",38.3
Queens,096400,"4,441",26.9
Queens,097202,"2,795",20.0
Queens,097203,"6,865",21.7
Queens,097204,"3,544",18.4
Queens,097300,"2,016",36.6
Queens,098100,"2,249",15.7
Queens,098700,"2,444",14.2
Queens,099100,"6,507",15.1
Queens,099200,"3,803",24.2
Queens,099701,"2,670",25.8
Queens,099703,"3,892",11.3
Queens,099704,"6,868",24.5
Queens,099705,"2,632",40.6
Queens,099801,"7,608",24.9
Queens,099802,"5,283",67.1
Queens,099900,0,44.6
Queens,100801,"2,327",0.0
Queens,100802,"8,106",14.5
Queens,101001,"9,943",32.6
Queens,101002,"4,138",50.8
Queens,101700,"5,689",30.1
Queens,102900,"3,319",23.3
Queens,103201,"6,456",26.9
Queens,103202,"6,197",63.9
Queens,103300,"4,116",35.3
Queens,103900,"6,151",27.5
Queens,104700,"7,314",28.5
Queens,105900,"3,556",35.2
Queens,107201,"2,443",22.2
Queens,107202,0,7.1
Queens,108500,"2,613",0.0
Queens,109300,"3,034",23.4
Queens,109700,"1,887",10.9
Queens,109900,"3,277",17.3
Queens,111300,"2,559",34.6
Queens,112300,"2,102",14.8
Queens,112900,"2,242",30.5
Queens,113300,"1,537",25.6
Queens,113900,"3,322",24.7
Queens,114100,"2,406",35.0
Queens,114700,"1,673",21.7
Queens,115100,"1,116",21.9
Queens,115500,"2,114",16.0
Queens,115700,"3,388",45.7
Queens,115900,"3,991",43.7
Queens,116100,"4,589",52.3
Queens,116300,"9,104",104.1
Queens,116700,"2,067",146.3
Queens,117100,"2,743",50.4
Queens,117500,"4,990",27.9
Queens,118100,"1,840",36.0
Queens,118500,"2,114",38.1
Queens,118700,"2,521",55.1
Queens,118900,"2,468",54.5
Queens,119100,"3,273",49.4
Queens,119300,"2,252",60.8
Queens,119500,"1,349",43.2
Queens,119900,"1,507",28.8
Queens,120100,"1,668",33.1
Queens,120300,"1,642",41.4
Queens,120500,"3,024",36.1
Queens,120700,"2,794",60.5
Queens,121100,0,16.3
Queens,121500,"4,101",0.0
Queens,122300,"3,533",26.4
Queens,122701,"10,910",28.8
Queens,122702,"6,427",62.7
Queens,124100,"3,897",57.7
Queens,124700,"3,550",31.6
Queens,125700,"3,203",29.8
Queens,126500,"1,660",39.1
Queens,126700,"4,057",33.4
Queens,127700,"3,633",21.1
Queens,128300,73,13.8
Queens,129102,"3,341",0.1
Queens,129103,"3,566",13.4
Queens,129104,"4,102",31.6
Queens,130100,"3,791",23.7
Queens,133300,"3,679",21.9
Queens,133900,"1,302",21.4
Queens,134100,"3,259",23.3
Queens,134700,"9,572",22.4
Queens,136700,"5,879",36.4
Queens,137700,"6,606",30.9
Queens,138501,"4,743",35.7
Queens,138502,72,19.3
Queens,139900,"1,744",0.1
Queens,140300,"2,302",19.4
Queens,140901,914,24.5
Queens,140902,"2,603",15.4
Queens,141700,"4,475",19.3
Queens,142900,"3,624",20.2
Queens,143500,"2,199",27.5
Queens,144100,"2,926",25.2
Queens,144700,"2,927",35.0
Queens,145101,"1,360",28.9
Queens,145102,"2,468",21.8
Queens,145900,"2,772",28.5
Queens,146300,"3,000",30.3
Queens,146700,"2,736",37.2
Queens,147100,"3,341",31.3
Queens,147900,"4,241",32.2
Queens,148300,"2,863",18.7
Queens,150701,"2,930",8.6
Queens,150702,"3,178",13.5
Queens,152901,"6,401",14.9
Queens,152902,"5,126",18.4
Queens,155101,"1,806",20.0
Queens,155102,"8,185",15.5
Queens,156700,"1,790",23.1
Queens,157101,"7,216",5.1
Queens,157102,"1,996",23.5
Queens,157901,"4,800",25.9
Queens,157902,"3,836",21.1
Queens,157903,"3,944",21.5
Queens,161700,"4,297",23.2
Queens,162100,"6,197",24.6
Queens,990100,0,35.3
Staten Island,000300,"1,927",-
Staten Island,000600,"2,408",13.4
Staten Island,000700,"4,915",9.3
Staten Island,000800,"5,583",31.5
Staten Island,000900,"2,112",28.3
Staten Island,001100,"3,987",36.9
Staten Island,001700,"1,788",49.6
Staten Island,001800,731,23.8
Staten Island,002001,"2,504",2.8
Staten Island,002002,"3,258",20.6
Staten Island,002100,"4,236",16.6
Staten Island,002700,"2,217",13.7
Staten Island,002900,"5,207",35.8
Staten Island,003300,"3,402",40.0
Staten Island,003600,"2,510",16.1
Staten Island,003900,"2,197",24.7
Staten Island,004000,"12,998",15.3
Staten Island,004700,"3,863",44.4
Staten Island,005000,"3,847",17.4
Staten Island,005900,"2,635",19.9
Staten Island,006400,"3,550",7.7
Staten Island,006700,"2,758",20.2
Staten Island,007000,"8,525",11.7
Staten Island,007400,"4,693",12.6
Staten Island,007500,"3,914",28.8
Staten Island,007700,"1,535",33.0
Staten Island,008100,"4,301",25.0
Staten Island,008900,0,21.2
Staten Island,009601,"4,024",-
Staten Island,009602,"3,461",21.0
Staten Island,009700,"3,925",22.7
Staten Island,010500,"5,153",13.8
Staten Island,011201,"5,758",25.5
Staten Island,011202,"6,428",14.5
Staten Island,011401,"3,067",13.1
Staten Island,011402,"3,450",23.6
Staten Island,012100,"3,065",24.1
Staten Island,012200,"3,813",16.7
Staten Island,012500,"2,939",18.6
Staten Island,012804,"4,259",26.0
Staten Island,012805,"3,158",19.2
Staten Island,012806,"5,955",12.7
Staten Island,013201,"1,558",18.3
Staten Island,013203,"5,433",13.4
Staten Island,013204,"4,843",21.4
Staten Island,013301,"1,633",18.8
Staten Island,013302,"3,587",98.1
Staten Island,013400,"3,946",17.1
Staten Island,013800,"6,535",18.8
Staten Island,014100,"2,690",18.8
Staten Island,014604,"6,422",34.9
Staten Island,014605,"3,836",23.0
Staten Island,014606,"6,372",17.7
Staten Island,014607,"4,552",14.6
Staten Island,014608,"3,510",27.1
Staten Island,014700,"3,412",31.7
Staten Island,015100,"5,141",8.3
Staten Island,015400,0,20.7
Staten Island,015601,"6,330",0.0
Staten Island,015602,"3,320",17.9
Staten Island,015603,"4,265",15.2
Staten Island,016901,"2,970",16.5
Staten Island,017005,"4,507",15.1
Staten Island,017007,"4,968",12.2
Staten Island,017008,"7,388",13.8
Staten Island,017009,"4,299",28.7
Staten Island,017010,"8,583",16.2
Staten Island,017011,"4,549",31.3
Staten Island,017012,"4,279",25.6
Staten Island,017300,"2,523",17.2
Staten Island,017600,"4,815",29.7
Staten Island,017700,"7,001",5.7
Staten Island,018100,"2,974",8.0
Staten Island,018701,"1,807",2.3
Staten Island,018702,"7,485",19.2
Staten Island,018901,"5,333",29.8
Staten Island,018902,"5,064",19.9
Staten Island,019700,"1,867",25.8
Staten Island,019800,"6,300",25.2
Staten Island,020100,"3,572",4.4
Staten Island,020700,"6,399",23.0
Staten Island,020801,"8,977",27.1
Staten Island,020803,"6,463",14.0
Staten Island,020804,"5,323",12.5
Staten Island,021300,"5,376",16.2
Staten Island,022300,"2,880",27.7
Staten Island,022600,"8,490",15.0
Staten Island,022800,105,4.2
Staten Island,023100,"4,683",0.0
Staten Island,023900,"3,250",32.0
Staten Island,024401,"5,823",24.9
Staten Island,024402,"4,259",11.2
Staten Island,024700,"2,702",8.6
Staten Island,024800,"4,741",22.6
Staten Island,025100,"5,714",11.2
Staten Island,027301,"3,820",19.7
Staten Island,027302,"3,667",5.1
Staten Island,027702,"6,193",14.6
Staten Island,027704,"4,108",17.3
Staten Island,027705,"5,351",31.5
Staten Island,027706,"2,950",40.7
Staten Island,027900,"2,137",27.2
Staten Island,029102,"2,953",1.6
Staten Island,029103,"7,245",1.3
Staten Island,029104,"6,735",14.4
Staten Island,030301,"4,929",17.7
Staten Island,030302,"6,369",27.9
Staten Island,031901,"3,265",28.3
Staten Island,031902,"4,848",34.0
Staten Island,032300,"1,250",28.4
Staten Island,990100,0,1.3
,,,-
